Paintings,"Score (P,U)",Room_ID,image,Stories,"Score (P,pop)"
000-03O0-0000,0.9271128159319866,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0015-0000/full/256,/0/default.jpg",Uncategorised,0
000-04M2-0000,0.926975623885942,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00SN-0000/full/256,/0/default.jpg",Uncategorised,0
000-02UA-0000,0.92686606229796,006-001R-0000,"https://media.ng-london.org.uk/iiif/009-009R-0000/full/256,/0/default.jpg",Uncategorised,0
000-04Q3-0000,0.9268613693838534,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00SC-0000/full/256,/0/default.jpg",Uncategorised,0
000-02ON-0000,0.9267257396294916,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-002R-0000/full/256,/0/default.jpg",Uncategorised,0
000-03VM-0000,0.926634059462879,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-012T-0000/full/256,/0/default.jpg",Uncategorised,0
000-03I6-0000,0.9264498370971568,006-001B-0000,"https://media.ng-london.org.uk/iiif/009-01MS-0000/full/256,/0/default.jpg",Battles_and_Commanders,0
000-04KC-0000,0.9264173441086508,006-001Q-0000,"https://media.ng-london.org.uk/iiif/009-008T-0000/full/256,/0/default.jpg",Uncategorised,0
000-044E-0000,0.9264062676398694,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-013Z-0000/full/256,/0/default.jpg",Uncategorised,0
000-03XR-0000,0.9263706200963916,006-001V-0000,"https://media.ng-london.org.uk/iiif/009-00J6-0000/full/256,/0/default.jpg",Uncategorised,0
000-016Y-0000,0.9261532510459624,006-001J-0000,"https://media.ng-london.org.uk/iiif/009-01LY-0000/full/256,/0/default.jpg",Uncategorised,0
000-04UW-0000,0.9260372762734206,006-001J-0000,"https://media.ng-london.org.uk/iiif/009-0172-0000/full/256,/0/default.jpg",Uncategorised,0
000-04RF-0000,0.9260197006698072,006-0024-0000,"https://media.ng-london.org.uk/iiif/009-00A1-0000/full/256,/0/default.jpg",Uncategorised,0
000-03FR-0000,0.9258194017425434,006-001K-0000,"https://media.ng-london.org.uk/iiif/009-01FS-0000/full/256,/0/default.jpg",Uncategorised,0
000-019P-0000,0.9258102302838332,006-000C-0000,"https://media.ng-london.org.uk/iiif/009-00N8-0000/full/256,/0/default.jpg",Uncategorised,0
000-02P3-0000,0.9255921645423504,006-0004-0000,"https://media.ng-london.org.uk/iiif/009-01HV-0000/full/256,/0/default.jpg",Uncategorised,0
000-01A6-0000,0.9255048881025636,006-001N-0000,"https://media.ng-london.org.uk/iiif/009-00AY-0000/full/256,/0/default.jpg",Uncategorised,0
000-016M-0000,0.9254646947630508,006-000V-0000,"https://media.ng-london.org.uk/iiif/009-01W8-0000/full/256,/0/default.jpg",Uncategorised,0
000-03SI-0000,0.9254374538058644,006-001J-0000,"https://media.ng-london.org.uk/iiif/009-00FK-0000/full/256,/0/default.jpg",Uncategorised,0
000-044R-0000,0.9254133811066264,006-000A-0000,"https://media.ng-london.org.uk/iiif/009-00W1-0000/full/256,/0/default.jpg",Uncategorised,0
000-03FA-0000,0.925256601287794,006-0004-0000,"https://media.ng-london.org.uk/iiif/009-0065-0000/full/256,/0/default.jpg",Uncategorised,0
000-04MX-0000,0.925235645139986,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01FX-0000/full/256,/0/default.jpg",Uncategorised,0
000-02UP-0000,0.9251580300972662,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-006A-0000/full/256,/0/default.jpg",Womens Lives,0
000-03Q3-0000,0.9251512116176984,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-017Q-0000/full/256,/0/default.jpg",Uncategorised,0
000-04GJ-0000,0.9250964128325584,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-018B-0000/full/256,/0/default.jpg",Uncategorised,0
000-03RN-0000,0.9250628280853116,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-001I-0000/full/256,/0/default.jpg",Uncategorised,0
000-02QT-0000,0.925058850717308,006-0012-0000,"https://media.ng-london.org.uk/iiif/009-00GN-0000/full/256,/0/default.jpg",Uncategorised,0
000-0430-0000,0.9250154247405846,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-010E-0000/full/256,/0/default.jpg",Uncategorised,0
000-04L6-0000,0.9249618780738662,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-009F-0000/full/256,/0/default.jpg",Uncategorised,0
000-03YS-0000,0.924912110790364,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01SM-0000/full/256,/0/default.jpg",Uncategorised,0
000-0184-0000,0.924844608280778,006-000S-0000,"https://media.ng-london.org.uk/iiif/009-0151-0000/full/256,/0/default.jpg",Uncategorised,0
000-018P-0000,0.9247861659303972,006-000L-0000,"https://media.ng-london.org.uk/iiif/009-01RR-0000/full/256,/0/default.jpg",Uncategorised,0
000-02OG-0000,0.9246021872754308,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00CO-0000/full/256,/0/default.jpg",Uncategorised,0
000-02SU-0000,0.9245854099377352,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-009G-0000/full/256,/0/default.jpg",Uncategorised,0
000-03ZH-0000,0.9244527644110055,006-002N-0000,"https://media.ng-london.org.uk/iiif/009-00MA-0000/full/256,/0/default.jpg",Uncategorised,0
000-04O5-0000,0.9241964123660544,006-001Q-0000,"https://media.ng-london.org.uk/iiif/009-00HN-0000/full/256,/0/default.jpg",Uncategorised,0
000-0308-0000,0.9241961118336316,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01AO-0000/full/256,/0/default.jpg",Uncategorised,0
000-03PD-0000,0.9240753191714668,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00RL-0000/full/256,/0/default.jpg",Uncategorised,0
000-04I0-0000,0.924012462228216,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01K0-0000/full/256,/0/default.jpg",Uncategorised,0
000-02TE-0000,0.9240086996442792,006-0004-0000,"https://media.ng-london.org.uk/iiif/009-012Y-0000/full/256,/0/default.jpg",Uncategorised,0
000-03HJ-0000,0.9239710176415858,006-001K-0000,"https://media.ng-london.org.uk/iiif/009-01O7-0000/full/256,/0/default.jpg",Uncategorised,0
000-03FW-0000,0.9239703245204014,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01C2-0000/full/256,/0/default.jpg",Uncategorised,0
000-03PY-0000,0.9239574334862536,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0022-0000/full/256,/0/default.jpg",Uncategorised,0
000-04L5-0000,0.9239008880497476,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01F6-0000/full/256,/0/default.jpg",Uncategorised,0
000-04LY-0000,0.9237577415586786,006-0004-0000,"https://media.ng-london.org.uk/iiif/009-00XP-0000/full/256,/0/default.jpg",Uncategorised,0
000-03V8-0000,0.9237338285833108,006-0027-0000,"https://media.ng-london.org.uk/iiif/009-01SI-0000/full/256,/0/default.jpg",Uncategorised,0
000-03JD-0000,0.923658862679816,006-0018-0000,"https://media.ng-london.org.uk/iiif/009-00HD-0000/full/256,/0/default.jpg",Uncategorised,0
000-04KG-0000,0.923596608641552,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0009-0000/full/256,/0/default.jpg",Uncategorised,0
000-04J3-0000,0.923590632846322,006-001M-0000,"https://media.ng-london.org.uk/iiif/009-00J3-0000/full/256,/0/default.jpg",Uncategorised,0
000-0439-0000,0.9235869937715891,006-001P-0000,"https://media.ng-london.org.uk/iiif/009-00K9-0000/full/256,/0/default.jpg",Uncategorised,0
000-02YD-0000,0.9235360573380142,006-000S-0000,"https://media.ng-london.org.uk/iiif/009-0184-0000/full/256,/0/default.jpg",Uncategorised,0
000-02WA-0000,0.9234007420714474,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-019Z-0000/full/256,/0/default.jpg",Uncategorised,0
000-03GR-0000,0.9233270356922904,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-008Q-0000/full/256,/0/default.jpg",Uncategorised,0
000-04ND-0000,0.9232435577454724,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-011V-0000/full/256,/0/default.jpg",Uncategorised,0
000-044I-0000,0.9231357817921988,006-0016-0000,"https://media.ng-london.org.uk/iiif/009-0129-0000/full/256,/0/default.jpg",Uncategorised,0
000-03H6-0000,0.9230603973265774,006-0015-0000,"https://media.ng-london.org.uk/iiif/009-00TK-0000/full/256,/0/default.jpg",Uncategorised,0
000-01CQ-0000,0.9230137478877752,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01MA-0000/full/256,/0/default.jpg",Uncategorised,0
000-04JI-0000,0.9230032411715436,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00QD-0000/full/256,/0/default.jpg",Uncategorised,0
000-04I1-0000,0.9227997259158024,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-005L-0000/full/256,/0/default.jpg",Uncategorised,0
000-0429-0000,0.9227830858982132,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00J2-0000/full/256,/0/default.jpg",Uncategorised,0
000-03MO-0000,0.9227827487195022,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00A3-0000/full/256,/0/default.jpg",Uncategorised,0
000-02VN-0000,0.9227539050207508,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00PG-0000/full/256,/0/default.jpg",Uncategorised,0
000-03NV-0000,0.9227455497570292,006-0020-0000,"https://media.ng-london.org.uk/iiif/009-00O9-0000/full/256,/0/default.jpg",Uncategorised,0
000-0422-0000,0.9227400877399404,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01P4-0000/full/256,/0/default.jpg",Uncategorised,0
000-04MZ-0000,0.9226910507974372,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00AM-0000/full/256,/0/default.jpg",Uncategorised,0
000-02QK-0000,0.9225771265917776,006-000A-0000,"https://media.ng-london.org.uk/iiif/009-01OB-0000/full/256,/0/default.jpg",Uncategorised,0
000-04L8-0000,0.9224745886780212,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00AE-0000/full/256,/0/default.jpg",Uncategorised,0
000-03PU-0000,0.9223855077915936,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00T2-0000/full/256,/0/default.jpg",Uncategorised,0
000-01C7-0000,0.922194646196468,006-0025-0000,"https://media.ng-london.org.uk/iiif/009-006J-0000/full/256,/0/default.jpg",Uncategorised,0
000-02OE-0000,0.9220908508011868,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01D6-0000/full/256,/0/default.jpg",Uncategorised,0
000-0443-0000,0.9220658028816212,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01TC-0000/full/256,/0/default.jpg",Uncategorised,0
000-03XH-0000,0.922011969999812,006-0011-0000,"https://media.ng-london.org.uk/iiif/009-019N-0000/full/256,/0/default.jpg",Uncategorised,0
000-0163-0000,0.9219831180880704,006-000B-0000,"https://media.ng-london.org.uk/iiif/009-01OT-0000/full/256,/0/default.jpg",Uncategorised,0
000-04IG-0000,0.9219670524311304,006-001Z-0000,"https://media.ng-london.org.uk/iiif/009-018I-0000/full/256,/0/default.jpg",Uncategorised,0
000-02QI-0000,0.9219039817848578,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-013O-0000/full/256,/0/default.jpg",Uncategorised,0
000-03XQ-0000,0.9218571519074557,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00FJ-0000/full/256,/0/default.jpg",Uncategorised,0
000-02X1-0000,0.9218217320850416,006-0029-0000,"https://media.ng-london.org.uk/iiif/009-0192-0000/full/256,/0/default.jpg",Uncategorised,0
000-04VH-0000,0.9218004890870172,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00XY-0000/full/256,/0/default.jpg",Uncategorised,0
000-04MW-0000,0.9216762145857113,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01PV-0000/full/256,/0/default.jpg",Uncategorised,0
000-040N-0000,0.9216655486132832,006-002L-0000,"https://media.ng-london.org.uk/iiif/009-01RF-0000/full/256,/0/default.jpg",Uncategorised,0
000-06PN-0000,0.9216599644348578,006-0010-0000,"https://media.ng-london.org.uk/iiif/009-01EV-0000/full/256,/0/default.jpg",Uncategorised,0
000-04TP-0000,0.9216191122133369,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01CW-0000/full/256,/0/default.jpg",Uncategorised,0
000-04NL-0000,0.921592677510222,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-00WV-0000/full/256,/0/default.jpg",Uncategorised,0
000-03NE-0000,0.9215248623168328,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01TH-0000/full/256,/0/default.jpg",Uncategorised,0
000-02RG-0000,0.921468282657067,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0171-0000/full/256,/0/default.jpg",Uncategorised,0
000-0171-0000,0.9214234321116676,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00V2-0000/full/256,/0/default.jpg",Uncategorised,0
000-03ZK-0000,0.9213834576478308,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01J1-0000/full/256,/0/default.jpg",Uncategorised,0
000-04R3-0000,0.9213546588648645,006-0004-0000,"https://media.ng-london.org.uk/iiif/009-0036-0000/full/256,/0/default.jpg",Uncategorised,0
000-04KZ-0000,0.9211882246535036,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00ES-0000/full/256,/0/default.jpg",Uncategorised,0
000-04KO-0000,0.9210524086129972,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01LP-0000/full/256,/0/default.jpg",Uncategorised,0
000-04MB-0000,0.9210520672416926,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-016S-0000/full/256,/0/default.jpg",Uncategorised,0
000-044L-0000,0.9210492623054702,006-001H-0000,"https://media.ng-london.org.uk/iiif/009-01LW-0000/full/256,/0/default.jpg",Uncategorised,0
000-03QC-0000,0.920865709167996,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-008X-0000/full/256,/0/default.jpg",Uncategorised,0
000-03NM-0000,0.9207885605193896,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-019B-0000/full/256,/0/default.jpg",Uncategorised,0
000-01EU-0000,0.9207703889680268,006-001S-0000,"https://media.ng-london.org.uk/iiif//full/256,/0/default.jpg",Uncategorised,0
000-01A8-0000,0.920621150013648,006-001R-0000,"https://media.ng-london.org.uk/iiif/009-000L-0000/full/256,/0/default.jpg",Uncategorised,0
000-044U-0000,0.9205784423041314,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00ST-0000/full/256,/0/default.jpg",Uncategorised,0
000-03YY-0000,0.920106363212832,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01E8-0000/full/256,/0/default.jpg",Uncategorised,0
000-03YF-0000,0.9201033395238452,006-000C-0000,"https://media.ng-london.org.uk/iiif/009-00LS-0000/full/256,/0/default.jpg",Uncategorised,0
000-04RC-0000,0.9201031973199124,006-002U-0000,"https://media.ng-london.org.uk/iiif/009-01C4-0000/full/256,/0/default.jpg",Uncategorised,0
000-042D-0000,0.9200896037043296,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-006W-0000/full/256,/0/default.jpg",Uncategorised,0
000-04UF-0000,0.9199555991073832,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01BF-0000/full/256,/0/default.jpg",Uncategorised,0
000-03Y1-0000,0.9197489282088758,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01RQ-0000/full/256,/0/default.jpg",Uncategorised,0
000-04R1-0000,0.9196107177821712,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00FG-0000/full/256,/0/default.jpg",Uncategorised,0
000-04NA-0000,0.9194938806197483,006-0012-0000,"https://media.ng-london.org.uk/iiif/009-00NL-0000/full/256,/0/default.jpg",Uncategorised,0
000-04V9-0000,0.9194271001237216,006-0010-0000,"https://media.ng-london.org.uk/iiif/009-004A-0000/full/256,/0/default.jpg",Uncategorised,0
000-04I7-0000,0.9193421902513136,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-012G-0000/full/256,/0/default.jpg",Uncategorised,0
000-017F-0000,0.9193196494048528,006-0012-0000,"https://media.ng-london.org.uk/iiif/009-01G8-0000/full/256,/0/default.jpg",Uncategorised,0
000-02P9-0000,0.9191677813128094,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00VK-0000/full/256,/0/default.jpg",Uncategorised,0
000-043M-0000,0.9191515427536564,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-019P-0000/full/256,/0/default.jpg",Monsters_and_Demons,0
000-02UR-0000,0.9191344156359188,006-0018-0000,"https://media.ng-london.org.uk/iiif/009-00RS-0000/full/256,/0/default.jpg",Migration_Journeys_and_Exile,0
000-03TN-0000,0.9190627092132884,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01LB-0000/full/256,/0/default.jpg",Uncategorised,0
000-03I1-0000,0.9190553673521528,006-0015-0000,"https://media.ng-london.org.uk/iiif/009-01BG-0000/full/256,/0/default.jpg",Uncategorised,0
000-03IO-0000,0.9190553673521528,006-0015-0000,"https://media.ng-london.org.uk/iiif/009-004O-0000/full/256,/0/default.jpg",Uncategorised,0
000-03IR-0000,0.9190553673521528,006-0015-0000,"https://media.ng-london.org.uk/iiif/009-01KN-0000/full/256,/0/default.jpg",Uncategorised,0
000-04T3-0000,0.9190506678273822,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00I0-0000/full/256,/0/default.jpg",Uncategorised,0
000-03OZ-0000,0.918987964392679,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01SC-0000/full/256,/0/default.jpg",Uncategorised,0
000-03U1-0000,0.9189105468565496,006-0018-0000,"https://media.ng-london.org.uk/iiif/009-00BX-0000/full/256,/0/default.jpg",Uncategorised,0
000-04GR-0000,0.9186305710178432,006-0019-0000,"https://media.ng-london.org.uk/iiif/009-000G-0000/full/256,/0/default.jpg",Uncategorised,0
000-0418-0000,0.9185037614405552,006-0007-0000,"https://media.ng-london.org.uk/iiif/009-002C-0000/full/256,/0/default.jpg",Uncategorised,0
000-02UU-0000,0.9183544620519876,006-001W-0000,"https://media.ng-london.org.uk/iiif/009-00L1-0000/full/256,/0/default.jpg",Uncategorised,0
000-03JR-0000,0.9183285374172659,006-000C-0000,"https://media.ng-london.org.uk/iiif/009-00QL-0000/full/256,/0/default.jpg",Uncategorised,0
000-03TE-0000,0.9180027916152248,006-001A-0000,"https://media.ng-london.org.uk/iiif/009-01P3-0000/full/256,/0/default.jpg",Uncategorised,0
000-04U7-0000,0.9179742798026004,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-018A-0000/full/256,/0/default.jpg",Uncategorised,0
000-03NH-0000,0.917960374870884,006-001M-0000,"https://media.ng-london.org.uk/iiif/009-001K-0000/full/256,/0/default.jpg",Uncategorised,0
000-04TK-0000,0.9179399146651076,006-001F-0000,"https://media.ng-london.org.uk/iiif/009-01ML-0000/full/256,/0/default.jpg",Uncategorised,0
000-040Z-0000,0.9179136021647794,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-016H-0000/full/256,/0/default.jpg",Uncategorised,0
000-02PB-0000,0.9177708671597768,006-000K-0000,"https://media.ng-london.org.uk/iiif/009-00R8-0000/full/256,/0/default.jpg",Uncategorised,0
000-0446-0000,0.9177526076244762,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01GF-0000/full/256,/0/default.jpg",Uncategorised,0
000-03I2-0000,0.9177343854551734,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01NZ-0000/full/256,/0/default.jpg",Uncategorised,0
000-02S0-0000,0.9175669345666466,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0162-0000/full/256,/0/default.jpg",Uncategorised,0
000-041V-0000,0.9175446033115215,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01AB-0000/full/256,/0/default.jpg",Uncategorised,0
000-03XB-0000,0.9175035487020581,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01LH-0000/full/256,/0/default.jpg",Uncategorised,0
000-04TL-0000,0.9173304800477702,006-001C-0000,"https://media.ng-london.org.uk/iiif/009-00K7-0000/full/256,/0/default.jpg",Uncategorised,0
000-03LS-0000,0.9172611786656469,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0157-0000/full/256,/0/default.jpg",Uncategorised,0
000-03EZ-0000,0.9171618580490248,006-000K-0000,"https://media.ng-london.org.uk/iiif/009-005F-0000/full/256,/0/default.jpg",Uncategorised,0
000-02Y1-0000,0.9171074959736992,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-002G-0000/full/256,/0/default.jpg",Uncategorised,0
000-02YU-0000,0.9170591136956824,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-014D-0000/full/256,/0/default.jpg",Uncategorised,0
000-03RO-0000,0.9168352554658116,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00RT-0000/full/256,/0/default.jpg",Uncategorised,0
000-043E-0000,0.9166656671369666,006-001J-0000,"https://media.ng-london.org.uk/iiif/009-01H1-0000/full/256,/0/default.jpg",Uncategorised,0
