Paintings,"Score (P,U)",Room_ID,image,Stories,"Score (P,pop)",Score_AG (P),Time_est
000-02ZZ-0000,0.9650293780006424,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-015O-0000/full/256,/0/default.jpg",Uncategorised,0,0.6675693554168359,58
000-03TD-0000,0.9649714950908974,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01T0-0000/full/256,/0/default.jpg",Uncategorised,0,0.6675293142972297,40
000-02RT-0000,0.9649494042557056,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-017W-0000/full/256,/0/default.jpg",Uncategorised,0,0.6675140327265897,48
000-04V5-0000,0.9648487500590152,006-001Q-0000,"https://media.ng-london.org.uk/iiif/009-01T3-0000/full/256,/0/default.jpg",Uncategorised,0,0.6674444041134755,47
000-02ND-0000,0.9648307587782043,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-000B-0000/full/256,/0/default.jpg",Water,0,0.6674319584532626,39
000-03M4-0000,0.9647553456670795,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0089-0000/full/256,/0/default.jpg",Monsters_and_Demons,0,0.667379790630053,24
000-02QE-0000,0.9647428047283966,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-004C-0000/full/256,/0/default.jpg",Uncategorised,0,0.667371115302085,57
000-041R-0000,0.9643471747669672,006-000C-0000,"https://media.ng-london.org.uk/iiif/009-01CE-0000/full/256,/0/default.jpg",Uncategorised,0,0.6670974340605024,59
000-03GA-0000,0.9643455575802662,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0126-0000/full/256,/0/default.jpg",Uncategorised,0,0.6670963153543695,15
000-03MP-0000,0.9642103290433734,006-0018-0000,"https://media.ng-london.org.uk/iiif/009-002L-0000/full/256,/0/default.jpg",Uncategorised,0,0.6670027695730022,23
000-02PP-0000,0.9638910164503712,006-001D-0000,"https://media.ng-london.org.uk/iiif/009-01DE-0000/full/256,/0/default.jpg",Uncategorised,0,0.6667818816842536,48
000-04P3-0000,0.963793985025756,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00G9-0000/full/256,/0/default.jpg",Uncategorised,0,0.666714759162326,40
000-03HO-0000,0.9637891599249659,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00VE-0000/full/256,/0/default.jpg",Uncategorised,0,0.6667114213474391,18
000-044Y-0000,0.9635760344998974,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01FC-0000/full/256,/0/default.jpg",Uncategorised,0,0.6665639895636205,52
000-042I-0000,0.9632535446050294,006-001A-0000,"https://media.ng-london.org.uk/iiif/009-01L5-0000/full/256,/0/default.jpg",Uncategorised,0,0.6663409037424495,59
000-03TO-0000,0.9631256476446683,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0072-0000/full/256,/0/default.jpg",Uncategorised,0,0.666252429657272,18
000-03RF-0000,0.9629729478687192,006-000W-0000,"https://media.ng-london.org.uk/iiif/009-014T-0000/full/256,/0/default.jpg",Uncategorised,0,0.666146797960117,42
000-031K-0000,0.9629380708340284,006-001O-0000,"https://media.ng-london.org.uk/iiif/009-0138-0000/full/256,/0/default.jpg",Uncategorised,0,0.666122671399726,37
000-03J1-0000,0.9626150900883292,006-000N-0000,"https://media.ng-london.org.uk/iiif/009-01J6-0000/full/256,/0/default.jpg",Uncategorised,0,0.665899246027262,17
000-03PM-0000,0.9624553949991546,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-012C-0000/full/256,/0/default.jpg",Uncategorised,0,0.6657887752476425,21
000-02TI-0000,0.9622595634667299,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00N5-0000/full/256,/0/default.jpg",Uncategorised,0,0.665653306698341,24
000-03RA-0000,0.962189291804478,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01DP-0000/full/256,/0/default.jpg",Uncategorised,0,0.6656046955271756,48
000-03HL-0000,0.9621531924290188,006-000V-0000,"https://media.ng-london.org.uk/iiif/009-00RV-0000/full/256,/0/default.jpg",Uncategorised,0,0.6655797233995331,38
000-04OJ-0000,0.962125130687391,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00OQ-0000/full/256,/0/default.jpg",Uncategorised,0,0.665560311390741,37
000-04MQ-0000,0.9621221586926192,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0033-0000/full/256,/0/default.jpg",Uncategorised,0,0.6655582554816886,57
000-03JC-0000,0.9620918142132676,006-0018-0000,"https://media.ng-london.org.uk/iiif/009-009H-0000/full/256,/0/default.jpg",Uncategorised,0,0.6655372643647517,41
000-03XK-0000,0.9615606336525742,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00Z7-0000/full/256,/0/default.jpg",Uncategorised,0,0.6651698145517244,22
000-08QU-0000,0.9610943069372944,006-0004-0000,"https://media.ng-london.org.uk/iiif/009-017K-0000/full/256,/0/default.jpg",Uncategorised,0,0.6648472280773334,23
000-030W-0000,0.961084854212484,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01VB-0000/full/256,/0/default.jpg",Uncategorised,0,0.6648406890542193,23
000-03JA-0000,0.9604299011985056,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01HI-0000/full/256,/0/default.jpg",Uncategorised,0,0.6643876183277345,51
000-0BHG-0000,0.9603836025434904,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01UO-0000/full/256,/0/default.jpg",Uncategorised,0,0.6643555907397773,31
000-03NQ-0000,0.9602359720665632,006-0018-0000,"https://media.ng-london.org.uk/iiif/009-00SK-0000/full/256,/0/default.jpg",Uncategorised,0,0.6642534657842384,32
000-031V-0000,0.9602351852980632,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0019-0000/full/256,/0/default.jpg",Uncategorised,0,0.6642529215287448,34
000-03UE-0000,0.9602237082583353,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00XB-0000/full/256,/0/default.jpg",Uncategorised,0,0.6642449821642157,44
000-04K1-0000,0.9601499903452444,006-0020-0000,"https://media.ng-london.org.uk/iiif/009-00AQ-0000/full/256,/0/default.jpg",Uncategorised,0,0.6641939870123098,59
000-03QP-0000,0.9601231838648134,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01HQ-0000/full/256,/0/default.jpg",Uncategorised,0,0.6641754433438265,36
000-04RS-0000,0.9599130363859648,006-002C-0000,"https://media.ng-london.org.uk/iiif/009-00IF-0000/full/256,/0/default.jpg",Uncategorised,0,0.6640300715860381,23
000-04VB-0000,0.9598685327293834,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01UT-0000/full/256,/0/default.jpg",Uncategorised,0,0.6639992857073747,32
000-0C1O-0000,0.9595535808148621,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00CE-0000/full/256,/0/default.jpg",Uncategorised,0,0.6637814143644318,19
000-04OP-0000,0.9595158552744169,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-005P-0000/full/256,/0/default.jpg",Uncategorised,0,0.6637553173198321,44
000-02O3-0000,0.9594924178275804,006-001J-0000,"https://media.ng-london.org.uk/iiif/009-00IU-0000/full/256,/0/default.jpg",Uncategorised,0,0.6637391042162376,43
000-03WL-0000,0.9593507930558594,006-002L-0000,"https://media.ng-london.org.uk/iiif/009-003S-0000/full/256,/0/default.jpg",Migration_Journeys_and_Exile,0,0.6636411337712707,51
000-03LK-0000,0.9593312807451726,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-003A-0000/full/256,/0/default.jpg",Uncategorised,0,0.6636276359224333,58
000-03MG-0000,0.9591905563499066,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-009V-0000/full/256,/0/default.jpg",Uncategorised,0,0.6635302883224734,51
000-02RK-0000,0.959062396760546,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00TS-0000/full/256,/0/default.jpg",Uncategorised,0,0.6634416325608871,33
000-02Z1-0000,0.9590193681104372,006-0018-0000,"https://media.ng-london.org.uk/iiif/009-00G8-0000/full/256,/0/default.jpg",Uncategorised,0,0.6634118670336684,31
000-01D8-0000,0.9589606796059652,006-0009-0000,"https://media.ng-london.org.uk/iiif/009-00J1-0000/full/256,/0/default.jpg",Monsters_and_Demons,0,0.6633712686353255,39
000-04U2-0000,0.95869881682278,006-001A-0000,"https://media.ng-london.org.uk/iiif/009-00X1-0000/full/256,/0/default.jpg",Uncategorised,0,0.6631901222646929,24
000-04LT-0000,0.9585682156129716,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-001F-0000/full/256,/0/default.jpg",Uncategorised,0,0.6630997774861441,15
000-02UK-0000,0.9585421073127712,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00FX-0000/full/256,/0/default.jpg",Uncategorised,0,0.6630817167912751,31
000-01A9-0000,0.9585004862431192,006-001N-0000,"https://media.ng-london.org.uk/iiif/009-002H-0000/full/256,/0/default.jpg",Contemporary_Style_and_Fashion,0,0.6630529249728364,30
000-03NS-0000,0.9576084021273672,006-0020-0000,"https://media.ng-london.org.uk/iiif/009-01KO-0000/full/256,/0/default.jpg",Uncategorised,0,0.6624358162798721,42
000-02R2-0000,0.9573659528993944,006-001C-0000,"https://media.ng-london.org.uk/iiif/009-01IE-0000/full/256,/0/default.jpg",Uncategorised,0,0.6622680994429252,31
000-04KW-0000,0.95694567683237,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01M6-0000/full/256,/0/default.jpg",Uncategorised,0,0.6619773689951726,32
000-040I-0000,0.9568131165121772,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01JG-0000/full/256,/0/default.jpg",Uncategorised,0,0.6618856689811394,35
000-03QU-0000,0.9568126631770312,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00RX-0000/full/256,/0/default.jpg",Uncategorised,0,0.6618853553817216,59
000-01B1-0000,0.9566360667367436,006-001X-0000,"https://media.ng-london.org.uk/iiif/009-00SA-0000/full/256,/0/default.jpg",Uncategorised,0,0.6617631929123717,32
000-02PW-0000,0.9565996469381892,006-000A-0000,"https://media.ng-london.org.uk/iiif/009-00P5-0000/full/256,/0/default.jpg",Uncategorised,0,0.6617379991286387,24
000-03PQ-0000,0.9565709509344384,006-000G-0000,"https://media.ng-london.org.uk/iiif/009-01DY-0000/full/256,/0/default.jpg",Uncategorised,0,0.6617181483622645,36
000-04OR-0000,0.9565077955106758,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-004J-0000/full/256,/0/default.jpg",Uncategorised,0,0.6616744599249035,19
000-02SX-0000,0.9563827293996272,006-000U-0000,"https://media.ng-london.org.uk/iiif/009-00YN-0000/full/256,/0/default.jpg",Uncategorised,0,0.661587944109903,21
000-03Q5-0000,0.9562297642892594,006-0004-0000,"https://media.ng-london.org.uk/iiif/009-01RX-0000/full/256,/0/default.jpg",Uncategorised,0,0.6614821288648365,41
000-04OH-0000,0.9561967236545508,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-01FA-0000/full/256,/0/default.jpg",Uncategorised,0,0.6614592726537015,56
000-04IB-0000,0.9560558371296062,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01VG-0000/full/256,/0/default.jpg",Womens Lives,0,0.6613618128988088,58
000-02UI-0000,0.9556443418160478,006-000K-0000,"https://media.ng-london.org.uk/iiif/009-00SW-0000/full/256,/0/default.jpg",Uncategorised,0,0.6610771566308326,31
000-04TV-0000,0.9555598358464276,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01BS-0000/full/256,/0/default.jpg",Uncategorised,0,0.6610186987258668,57
000-0186-0000,0.9552845022437072,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-004Q-0000/full/256,/0/default.jpg",Uncategorised,0,0.6608282337722781,55
000-043O-0000,0.9552524218976322,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01OH-0000/full/256,/0/default.jpg",Uncategorised,0,0.6608060418510381,55
000-041O-0000,0.9548964095906358,006-001D-0000,"https://media.ng-london.org.uk/iiif/009-00LD-0000/full/256,/0/default.jpg",Uncategorised,0,0.6605597665440682,40
000-02WO-0000,0.9547908224733624,006-001W-0000,"https://media.ng-london.org.uk/iiif/009-00FY-0000/full/256,/0/default.jpg",Death,0,0.6604867255305765,56
000-03PO-0000,0.9547830308748124,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0096-0000/full/256,/0/default.jpg",Uncategorised,0,0.6604813356092536,41
000-04NF-0000,0.9546954426858956,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0084-0000/full/256,/0/default.jpg",Uncategorised,0,0.6604207455462459,24
000-03XT-0000,0.9546198013285124,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-000N-0000/full/256,/0/default.jpg",Uncategorised,0,0.6603684198312549,37
000-032P-0000,0.9545607708737912,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01OI-0000/full/256,/0/default.jpg",Monsters_and_Demons,0,0.6603275848851833,38
000-0451-0000,0.9545248140091857,006-001M-0000,"https://media.ng-london.org.uk/iiif/009-00AA-0000/full/256,/0/default.jpg",Uncategorised,0,0.6603027113409423,28
000-0421-0000,0.9544318553920392,006-001C-0000,"https://media.ng-london.org.uk/iiif/009-007Q-0000/full/256,/0/default.jpg",Uncategorised,0,0.6602384062269805,20
000-04OW-0000,0.9543996832882112,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-00LM-0000/full/256,/0/default.jpg",Uncategorised,0,0.6602161508313371,29
000-04MP-0000,0.9543340858324344,006-002U-0000,"https://media.ng-london.org.uk/iiif/009-01HY-0000/full/256,/0/default.jpg",Uncategorised,0,0.6601707730923084,35
000-04RE-0000,0.9542339719258705,006-001Q-0000,"https://media.ng-london.org.uk/iiif/009-0032-0000/full/256,/0/default.jpg",Uncategorised,0,0.6601015182306466,24
000-03LA-0000,0.9541311790189358,006-001B-0000,"https://media.ng-london.org.uk/iiif/009-00V4-0000/full/256,/0/default.jpg",Uncategorised,0,0.6600304101419312,52
000-04PO-0000,0.9538849090154472,006-000L-0000,"https://media.ng-london.org.uk/iiif/009-0101-0000/full/256,/0/default.jpg",Uncategorised,0,0.6598600502428077,54
000-018X-0000,0.9537334770954672,006-0025-0000,"https://media.ng-london.org.uk/iiif/009-00CX-0000/full/256,/0/default.jpg",Uncategorised,0,0.6597552955985293,23
000-042R-0000,0.9536972283342826,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00WH-0000/full/256,/0/default.jpg",Uncategorised,0,0.6597302201317194,50
000-04IF-0000,0.9536246779748612,006-001E-0000,"https://media.ng-london.org.uk/iiif/009-01L8-0000/full/256,/0/default.jpg",Uncategorised,0,0.6596800326475056,28
000-04OU-0000,0.953598529804252,006-000T-0000,"https://media.ng-london.org.uk/iiif/009-00HY-0000/full/256,/0/default.jpg",Uncategorised,0,0.6596619443718564,48
000-04I5-0000,0.9534705844087146,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-007R-0000/full/256,/0/default.jpg",Uncategorised,0,0.6595734367811296,55
000-02SZ-0000,0.9533942341526372,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00DL-0000/full/256,/0/default.jpg",Uncategorised,0,0.6595206206779131,21
000-03XG-0000,0.9532919050927164,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01J5-0000/full/256,/0/default.jpg",Uncategorised,0,0.6594498334603122,46
000-03TF-0000,0.9532107380682856,006-001L-0000,"https://media.ng-london.org.uk/iiif/009-01AN-0000/full/256,/0/default.jpg",Uncategorised,0,0.6593936853062605,41
000-040U-0000,0.9529615074190168,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00HT-0000/full/256,/0/default.jpg",Uncategorised,0,0.6592212773488704,41
000-03VA-0000,0.9528753647014594,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01QF-0000/full/256,/0/default.jpg",Uncategorised,0,0.6591616872060784,49
000-04PB-0000,0.9528698448417834,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01E5-0000/full/256,/0/default.jpg",Uncategorised,0,0.6591578687843288,43
000-034K-0000,0.952829011702538,006-001Q-0000,"https://media.ng-london.org.uk/iiif/009-01OQ-0000/full/256,/0/default.jpg",Uncategorised,0,0.6591296220251449,42
000-04KY-0000,0.9527708826087418,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00B8-0000/full/256,/0/default.jpg",Uncategorised,0,0.659089410605098,32
000-03N6-0000,0.9527469298924064,006-0022-0000,"https://media.ng-london.org.uk/iiif/009-01JT-0000/full/256,/0/default.jpg",Uncategorised,0,0.659072841058337,37
000-04MJ-0000,0.9527440254976858,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00T3-0000/full/256,/0/default.jpg",Uncategorised,0,0.6590708319123403,15
000-03MX-0000,0.9525994287221128,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00XO-0000/full/256,/0/default.jpg",Uncategorised,0,0.6589708055520396,44
000-04NV-0000,0.9523332251174036,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-010U-0000/full/256,/0/default.jpg",Uncategorised,0,0.6587866563718627,33
000-04NO-0000,0.9521663343344416,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01O9-0000/full/256,/0/default.jpg",Uncategorised,0,0.6586712078943897,45
000-04VC-0000,0.9520840419136304,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01O8-0000/full/256,/0/default.jpg",Uncategorised,0,0.6586142812353999,52
000-03NK-0000,0.9520810726240052,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01CT-0000/full/256,/0/default.jpg",Uncategorised,0,0.6586122271976614,49
000-04LZ-0000,0.9520789307489236,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0143-0000/full/256,/0/default.jpg",Uncategorised,0,0.6586107455327502,40
000-02X0-0000,0.9519791019147992,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-008Y-0000/full/256,/0/default.jpg",Uncategorised,0,0.6585416878729861,56
000-03LM-0000,0.9517230792281604,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01XJ-0000/full/256,/0/default.jpg",Uncategorised,0,0.6583645814513704,16
000-03PX-0000,0.9516812359842106,006-001Z-0000,"https://media.ng-london.org.uk/iiif/009-01W9-0000/full/256,/0/default.jpg",Uncategorised,0,0.6583356359414939,21
000-04TC-0000,0.9515271011697096,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-005W-0000/full/256,/0/default.jpg",Uncategorised,0,0.6582290115411291,17
000-04HP-0000,0.951511411919963,006-001C-0000,"https://media.ng-london.org.uk/iiif/009-010C-0000/full/256,/0/default.jpg",Uncategorised,0,0.6582181583354351,24
000-03SS-0000,0.9514363454141774,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00AF-0000/full/256,/0/default.jpg",Uncategorised,0,0.6581662302801623,28
000-03PV-0000,0.9513159076904012,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-009E-0000/full/256,/0/default.jpg",Uncategorised,0,0.6580829162013766,54
000-02VO-0000,0.9511529739667997,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01GD-0000/full/256,/0/default.jpg",Uncategorised,0,0.6579702050618819,15
000-02PZ-0000,0.9511109470115966,006-001R-0000,"https://media.ng-london.org.uk/iiif/009-01PS-0000/full/256,/0/default.jpg",Uncategorised,0,0.6579411324677883,43
000-03UU-0000,0.9509713308122656,006-002H-0000,"https://media.ng-london.org.uk/iiif/009-01PD-0000/full/256,/0/default.jpg",Uncategorised,0,0.6578445514741752,58
000-04OC-0000,0.9509055567826528,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-00O4-0000/full/256,/0/default.jpg",Uncategorised,0,0.6577990515883139,32
000-03OU-0000,0.950801647009854,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00TL-0000/full/256,/0/default.jpg",Uncategorised,0,0.657727170895736,54
000-03LZ-0000,0.9507629162051154,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00TJ-0000/full/256,/0/default.jpg",Uncategorised,0,0.6577003784488493,19
000-02U6-0000,0.9506522247240672,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00CJ-0000/full/256,/0/default.jpg",Uncategorised,0,0.6576238064373251,34
000-02SG-0000,0.9506033497762624,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01UW-0000/full/256,/0/default.jpg",Uncategorised,0,0.6575899966713782,25
000-01CJ-0000,0.95054825338212,006-0007-0000,"https://media.ng-london.org.uk/iiif/009-003W-0000/full/256,/0/default.jpg",Uncategorised,0,0.6575518831536326,44
000-04V0-0000,0.9505433335896109,006-0004-0000,"https://media.ng-london.org.uk/iiif/009-00TV-0000/full/256,/0/default.jpg",Uncategorised,0,0.65754847983474,32
